Application order,Daytime/evening attendance,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Marital status_1,Marital status_2,Application mode_1,Application mode_8,Application mode_12,Application mode_14,Application mode_15,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Course_11,Course_12,Course_14,Course_15,Course_16,Course_17,Previous qualification_1,Previous qualification_12,Previous qualification_14,Nacionality_1,Mother's qualification_1,Mother's qualification_3,Mother's qualification_13,Mother's qualification_22,Mother's qualification_23,Father's qualification_1,Father's qualification_3,Father's qualification_14,Father's qualification_27,Father's qualification_28,Mother's occupation_1,Mother's occupation_3,Mother's occupation_4,Mother's occupation_5,Mother's occupation_6,Mother's occupation_8,Mother's occupation_10,Father's occupation_2,Father's occupation_3,Father's occupation_4,Father's occupation_5,Father's occupation_6,Father's occupation_7,Father's occupation_8,Father's occupation_9,Father's occupation_10,Father's occupation_11,Target
0.0,1,0,0,0,1,1,0,0.04444444444444445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Dropout
0.0,1,0,0,1,0,1,0,0.3555555555555556,0,0.0,0.23076923076923078,0.17777777777777778,0.0,0.0,0.0,0.0,0.21739130434782608,0.18181818181818182,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,0,0,0,1,0,0,0.44444444444444453,1,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Dropout
0.0,0,0,0,0,1,1,0,0.15555555555555556,0,0.0,0.19230769230769232,0.22222222222222224,0.0,0.0,0.0,0.0,0.21739130434782608,0.21212121212121213,0.05,0.6461538461538461,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,0,0,0,0,1,0,0.022222222222222254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Dropout
0.0,0,0,0,0,0,0,0,0.44444444444444453,0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,Dropout
0.0,1,0,0,0,0,1,0,0.4,0,0.30000000000000004,0.38461538461538464,0.22222222222222224,0.2692307692307693,0.6433301797540207,0.0,0.21052631578947367,0.3913043478260869,0.2727272727272727,0.2,0.6596153846153846,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dropout
0.0,1,1,0,0,1,1,1,0.022222222222222254,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6887417218543046,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,0,1,0,0,0,1,0,0.8444444444444446,0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dropout
0.0,1,0,0,0,0,1,0,0.022222222222222254,0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.614569536423841,0.0,0.0,0.2608695652173913,0.33333333333333337,0.2,0.7,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.125,1,0,0,1,1,0,1,0.04444444444444445,0,0.0,0.19230769230769232,0.24444444444444446,0.07692307692307693,0.609271523178808,0.0,0.0,0.21739130434782608,0.30303030303030304,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,0,0,0,1,0,0,0.04444444444444445,0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Dropout
0.0,1,1,0,0,1,1,0,0.022222222222222254,0,0.0,0.23076923076923078,0.2,0.19230769230769232,0.5827814569536424,0.0,0.0,0.2608695652173913,0.36363636363636365,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Dropout
0.0,0,0,0,0,0,1,0,0.3555555555555556,0,0.0,0.23076923076923078,0.13333333333333333,0.038461538461538464,0.5827814569536424,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Dropout
0.0,1,0,0,0,1,0,0,0.4,0,0.0,0.2692307692307693,0.15555555555555556,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Dropout
0.0,1,0,0,1,0,1,0,0.0888888888888889,0,0.0,0.23076923076923078,0.2,0.19230769230769232,0.6269315673289183,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.5384615384615384,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,0,0,1,1,1,0,0.022222222222222254,0,0.0,0.23076923076923078,0.13333333333333333,0.11538461538461539,0.6710816777041942,0.0,0.0,0.2608695652173913,0.33333333333333337,0.2,0.6,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dropout
0.0,1,1,0,0,1,0,1,0.022222222222222254,0,0.0,0.2692307692307693,0.22222222222222224,0.19230769230769232,0.713112582781457,0.0,0.0,0.30434782608695654,0.24242424242424243,0.35000000000000003,0.6589423076923077,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,0,0,0,1,1,0,0.1777777777777778,0,0.0,0.11538461538461539,0.08888888888888889,0.0,0.0,0.0,0.0,0.13043478260869565,0.15151515151515152,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Dropout
0.125,0,0,0,0,1,1,0,0.48888888888888893,0,0.0,0.07692307692307693,0.11111111111111112,0.0,0.0,0.0,0.0,0.17391304347826086,0.12121212121212122,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,0,0,0,1,1,0,0.5555555555555556,0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dropout
0.0,1,0,0,1,0,1,0,0.20000000000000007,1,0.30000000000000004,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.6887417218543046,0.0,0.10526315789473684,0.2608695652173913,0.18181818181818182,0.1,0.7538461538461538,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Dropout
0.0,0,0,0,0,1,1,0,0.1777777777777778,0,0.0,0.19230769230769232,0.2888888888888889,0.038461538461538464,0.5298013245033113,0.0,0.0,0.21739130434782608,0.24242424242424243,0.1,0.6102564102564102,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Dropout
0.375,1,1,0,1,0,1,0,0.06666666666666671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,Dropout
0.0,1,0,0,0,1,0,0,0.37777777777777777,0,0.0,0.2692307692307693,0.24444444444444446,0.038461538461538464,0.5298013245033113,0.0,0.0,0.30434782608695654,0.21212121212121213,0.05,0.7,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dropout
0.0,0,0,0,0,1,1,0,0.37777777777777777,0,0.0,0.23076923076923078,0.13333333333333333,0.15384615384615385,0.6490066225165563,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.125,1,1,0,0,0,1,0,0.0888888888888889,0,0.0,0.23076923076923078,0.24444444444444446,0.11538461538461539,0.5827814569536424,0.0,0.0,0.2608695652173913,0.42424242424242425,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,1,0,0,0,1,0,0.11111111111111116,0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.18181818181818182,0.0,0.0,0.16666666666666666,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Dropout
0.0,1,1,0,0,1,0,0,0.04444444444444445,0,0.0,0.23076923076923078,0.24444444444444446,0.11538461538461539,0.6357615894039735,0.0,0.0,0.2608695652173913,0.33333333333333337,0.2,0.6057692307692307,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Dropout
0.0,1,1,0,1,0,0,0,0.04444444444444445,0,0.0,0.23076923076923078,0.3111111111111111,0.038461538461538464,0.5298013245033113,0.0,0.0,0.2608695652173913,0.3939393939393939,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Dropout
0.0,0,1,0,0,0,1,0,0.7111111111111112,0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dropout
0.0,1,1,0,0,1,0,1,0.022222222222222254,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Dropout
0.0,1,1,0,0,1,1,0,0.04444444444444445,0,0.0,0.23076923076923078,0.2888888888888889,0.07692307692307693,0.6357615894039735,0.0,0.0,0.2608695652173913,0.36363636363636365,0.05,0.7,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Dropout
0.0,1,0,0,1,1,0,0,0.5333333333333333,0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dropout
0.0,1,0,0,0,0,0,0,0.06666666666666671,0,0.0,0.23076923076923078,0.15555555555555556,0.15384615384615385,0.6887417218543046,0.0,0.0,0.2608695652173913,0.21212121212121213,0.25,0.7430769230769231,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dropout
0.125,1,1,0,0,1,0,1,0.06666666666666671,0,0.0,0.2692307692307693,0.2,0.23076923076923078,0.7293598233995584,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.74008547008547,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Dropout
0.0,1,0,0,0,1,0,0,0.11111111111111116,0,0.0,0.23076923076923078,0.2,0.19230769230769232,0.7205298013245033,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6461538461538461,0.0,0.5930232558139535,1.0,0.3117569352708058,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Dropout
0.0,1,0,0,0,1,1,0,0.15555555555555556,0,0.0,0.23076923076923078,0.24444444444444446,0.19230769230769232,0.6811731315042574,0.0,0.0,0.2608695652173913,0.36363636363636365,0.25,0.7358974358974358,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Dropout
0.375,1,1,0,0,1,0,0,0.06666666666666671,0,0.0,0.15384615384615385,0.08888888888888889,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Dropout
0.0,0,0,0,0,0,0,0,0.37777777777777777,0,0.15000000000000002,0.2692307692307693,0.2888888888888889,0.11538461538461539,0.6357615894039735,0.0,0.10526315789473684,0.30434782608695654,0.4545454545454546,0.05,0.7,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dropout
0.0,1,1,0,0,1,1,0,0.0888888888888889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.25,1,1,0,0,1,1,0,0.04444444444444445,0,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.5827814569536424,0.0,0.0,0.21739130434782608,0.21212121212121213,0.1,0.5384615384615384,0.0,0.5930232558139535,1.0,0.3117569352708058,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.125,1,1,0,0,0,0,0,0.022222222222222254,0,0.05,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6206244087038789,0.08333333333333333,0.0,0.2608695652173913,0.33333333333333337,0.2,0.6102564102564102,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Dropout
0.0,1,0,0,1,0,1,0,0.37777777777777777,0,0.1,0.23076923076923078,0.2888888888888889,0.11538461538461539,0.6004415011037528,0.0,0.0,0.2608695652173913,0.24242424242424243,0.1,0.6192307692307691,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Dropout
0.0,1,0,0,0,1,1,0,0.4,1,0.0,0.2692307692307693,0.17777777777777778,0.0,0.0,0.08333333333333333,0.0,0.2608695652173913,0.2727272727272727,0.0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,1,0,1,0,0,1,0.13333333333333341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Dropout
0.0,1,0,0,1,0,0,1,0.0888888888888889,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7114474929044465,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.6102564102564102,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Dropout
0.0,1,1,0,0,1,0,0,0.04444444444444445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Dropout
0.0,1,0,1,0,1,1,1,0.288888888888889,0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Dropout
0.0,1,1,0,0,1,1,0,0.11111111111111116,0,0.0,0.23076923076923078,0.35555555555555557,0.0,0.0,0.0,0.0,0.2608695652173913,0.21212121212121213,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Dropout
0.0,1,1,0,1,0,1,0,0.1777777777777778,0,0.0,0.23076923076923078,0.22222222222222224,0.15384615384615385,0.6887417218543046,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.7403846153846153,0.0,0.5930232558139535,1.0,0.3117569352708058,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,0,0,0,0,1,0,0.4222222222222223,0,0.0,0.23076923076923078,0.33333333333333337,0.07692307692307693,0.609271523178808,0.0,0.0,0.30434782608695654,0.2727272727272727,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Dropout
0.0,0,1,0,0,1,1,0,0.5333333333333333,0,0.0,0.19230769230769232,0.17777777777777778,0.15384615384615385,0.5960264900662252,0.0,0.0,0.21739130434782608,0.24242424242424243,0.15000000000000002,0.5923076923076923,0.08333333333333333,0.0,0.7555555555555555,0.5785997357992074,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,0,0,0,1,1,0,0.2666666666666667,0,0.15000000000000002,0.34615384615384615,0.2888888888888889,0.23076923076923078,0.6181015452538631,0.0,0.10526315789473684,0.30434782608695654,0.30303030303030304,0.30000000000000004,0.5846153846153846,0.0,0.9186046511627907,0.7999999999999999,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Dropout
0.0,0,1,0,0,1,1,0,0.33333333333333337,0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Dropout
0.0,1,1,0,0,1,1,0,0.022222222222222254,0,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.5721854304635762,0.08333333333333333,0.0,0.2608695652173913,0.18181818181818182,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Dropout
